816,地球,dìqiú,земной шар; Земля,
817,地区,dìqū,район; зона; регион; региональный,"地区性  [dìqūxìng] — региональный"
818,地势,dìshì,рельеф местности,
819,地毯,dìtǎn,ковёр,
820,地铁,dìtiě,"метро, метрополитен",
821,地图,dìtú,карта (географическая),
822,地位,dìwèi,положение; место,"社会地位  [shèhuì dìwèi] — общественное [социальное] положение 法律地 位  [fǎlǜ dìwèi] — правовое положение; статус 实力地位  [shílì dìwèi] — позиция силы"
823,地震,dìzhèn,землетрясение,"地震学  [dìzhènxué] — сейсмология"
824,地址,dìzhǐ,адрес,
825,地质,dìzhì,геология; геологический,"地质堪探  [dìzhì kāntàn] — геологическая разведка"
826,弟弟,dìdi,младший брат,
827,第一,dìyī,первый; во-первых; первейший; номер один,"第一把手 [dìyībǎshǒu] — глава; начальник; первое лицо 第一手 [dìyīshǒu] — из первых рук"
828,颠簸,diānbǒ,трясти(сь); качать(ся),
829,颠倒,diāndǎo,"перевернуть с ног на голову; шиворот-навыворот","颠倒黑白  [diāndǎo hēibái] — выдавать чёрное за белое; извращать истину"
830,点,diǎn,"капля; немножко, чуточку; точка; запятая","雨点  [yǔdiǎn] — капля дождя 零点五 [líng diǎn wǔ] — 0,5 [ноль целых пять десятых]"
831,点头,diǎntóu,"кивать (головой) (в знак согласия)",
832,点心,diǎnxīn,пирожное; сладости,
833,点缀,diǎnzhuì,украшать; приукрашивать,
834,典礼,diǎnlǐ,"торжественная церемония; торжество",
835,典型,diǎnxíng,"пример, образец; образцовый",
836,垫,diàn,подкладывать; подстилать,"垫褥子  [diàn rùzi] — подложить матрац 垫干草 [diàn gāncǎo] — подостлать солому"
837,电池,diànchí,"электробатарея, элемент",
838,电脑,diànnǎo,компьютер,"电脑软件  [diànnǎo ruǎnjiàn] — программные компоненты компьютера"
839,电视,diànshì,телевидение;,电视连续剧 ,,,телевизионный,"[diànshì liánxùjù] — телесериал 电视片 [diànshìpiàn] — телефильм"
840,电台,diàntái,радиостанция,
841,电梯,diàntī,лифт; эскалатор,
842,电影,diànyǐng,кино,"电影片 [diànyǐngpiàn] — кинофильм"
843,电源,diànyuán,"источник тока; электропитание",
844,电子邮件,diànzǐ yóujiàn,"электронная почта, E-mail",
845,奠定,diàndìng,заложить,"奠定基础  [diàndìng jīchǔ] — заложить фундамент [основу]"
846,惦记,diànjì,"думать о ком-либо/чём-либо; беспокоиться","惦记工作  [diànjì gōngzuò] — думать о работе"
847,叼,diāo,держать (нести) в зубах,"嘴里叼着烟卷儿 [zuǐli diāozhe yānjǔanr] — с папиросой в зубах"
848,雕刻,diāokè,"гравировать; резать; высекать; ваять",
849,雕塑,diāosù,ваять; ваяние; скульптура,"雕塑家  [diāosùjiā] — скульптор"
850,吊,diào,висеть; вешать(ся); подвесной,"把东西吊在树上 [bǎ dōngxi diào zài shùshang] — повесить вещи на дерево 门上吊着一把锁  [ménshang diàozhe yībǎ suǒ] — на дверях висит замок 吊死  [diàosǐ] — повеситься 吊桥  [diàoqiáo] — подвесной мост"
851,钓,diào,удить,钓鱼  [diàoyú] — ,,,,удить рыбу
852,掉,diào,падать; выпадать; ронять,"价钱掉了  [jiàqian diàole] — цены упали 掉眼泪  [diào yǎnlèi] — ронять слёзы"
853,调查,diàochá,обследовать; обследование,"人口调查  [rénkǒu diàochá] — перепись населения调查表 [diàochábiǎo] — опросный лист; анкета"
854,调动,diàodòng,"перемещать, передвигать; переставлять",
855,跌,diē,падать (о человеке); снижаться; падать; опускаться,"从自行车上跌下 [cóng zìxíngchēshàng dièxià] — упасть с велосипеда 药价跌了  [yàojià diēle] — цены на медикаменты снизились 河水跌了  [héshuǐ diēle] — вода в реке спала"
856,丁,dīng,"четвёртый циклический знак (из десяти); в перечислении четвёртый; взрослый мужчина; совершеннолетний","成丁  [chéngdīng] — стать взрослым мужчиной; стать совершеннолетним"
857,盯,dīng,"уставиться, пристально смотреть на кого-либо/что-либо","大家眼睛直盯着他 [dàjiā yǎnjing zhí dīngzhe tā] — все впились в него глазами"
858,叮嘱,dīngzhǔ,"настойчиво просить; давать наказ; наставлять",
859,顶,dǐng,вершина; верхушка; макушка; крыша,"山顶  [shāndǐng] — вершина горы 屋顶" ,,,,"[wūdǐng] — крыша дома 头顶  [tóudǐng] — макушка (головы)"
860,定期,dìngqī,назначить срок [дату],
861,定义,dìngyì,"формулировка; определение",
862,丢,diū,потерять; утратить,"我丢了钱  [wǒ diūle qián] — я потерял деньги"
863,丢人,diūrén,"потерять лицо перед посторонними, осрамиться, опозориться","丢你的人  ты осрамился; срам!"
864,丢三落四,diūsān làsì,с пятого на десятое,
865,冬,dōng,зима; зимний,"过冬  [guò dōng] — пережить зиму; перезимовать 冬奥 会  [dōng’àohuì] , — зимняя олимпиада"
866,东,dōng,восток; восточный,"东风  [dōngfēng] — восточный ветер 远 东  [yuǎndōng] — Дальний Восток"
867,东道主,dōngdàozhǔ,"хозяин; угощающий; тот, кто оплачивает угощение",我当(作)东道！  я плачу!; я угощаю!
868,东西,dōngxi,вещь; предмет,
869,东张西望,dōngzhāng xīwàng,глазеть по сторонам,
870,懂,dǒng,"понять, уразуметь","你懂了没有  ? [nǐ dǒngle méiyǒu] — Вы поняли?你懂什么  ! [nǐ dǒng shénme] — Ничего вы не понимаете!"
871,董事长,dǒngshìzhǎn g,председатель правления,
872,栋,dòng,"счётное слово для зданий, строений","一栋房子[yīdòng fángzi] — один дом"
873,冻,dòng,замёрзнуть; промёрзнуть;,河冻了  [hé dòngle] ,,,мороженый,"— река замёрзла [покрылась льдом]冻肉  [dòngròu] — мороженое мясо"
874,冻结,dòngjié,"замёрзнуть (напр., о реке); заморозить","冻结物价  [dòngjié wùjià] — заморозить цены 冻 结资金  [dòngjié zījīn] — заморозить средства [капиталы]"
875,洞,dòng,пещера; яма,山洞  [shāndòng] — пещера; грот
876,洞穴,dòngxué,пещера; логово,
877,动荡,dòngdàng,"неустойчивость, шаткость; потрясение","动荡不安 [dòngdàng bù’ān] — неустойчивый; беспокойный (о ситуации) ;"
878,动画片,dònghuàpiàn,мультипликационный фильм,
879,动机,dòngjī,мотив; побуждения,
880,动静,dòngjing,движения; звуки; шорохи,
881,动力,dònglì,"движущая сила; энергия; энергетический",
882,动脉,dòngmài,артерия,"动脉硬化症 [dòngmài yìnghuàzhèng] — атеросклероз"
883,动身,dòngshēn,"отправиться (в путь); поехать",
884,动手,dòngshǒu,"приступить, взяться, приняться","动手工作 [dòngshǒu gōngzuò] — приступить к работе"
885,动态,dòngtài,"развитие событий; (общая) обстановка",
886,动物,dòngwù,животное; животный,"动物油 [dòngwùyóu] — животные жиры"
887,动员,dòngyuán,мобилизовать;, ,,,мобилизация,
888,动作,dòngzuò,движение; телодвижение,
889,都,dōu,все; всё,"他们都去  [tāmen dōu qù] — они все пойдут"
890,兜,dōu,карман; мешочек,"裤兜  [kùdōu] — карман брюк  网兜 [wǎngdōu] — сетка; авоська"
891,陡峭,dǒuqiào,"крутой; обрывистый; крутизна",
892,逗,dòu,забавлять(ся),"逗孩子玩  [dòu háizi wán] — играть с ребёнком 他在逗你 [tā zàidòu nǐ] — это он шутит с тобой"
893,豆腐,dòufu,"доуфу (соевый творог или сыр)",
894,斗争,dòuzhēng,борьба; бороться,
895,督促,dūcù,"подгонять, подстёгивать; торопить","在…督促下  под воздействием (кого-л.), под нажимом"
896,都市,dūshì,"город; торговый центр; городской",
897,读,dú,читать; зачитывать,"读报  [dúbào] — читать газеты; читка газет (вслух) 读大学  [dú dàxué] — учиться в университете"
898,独裁,dúcái,деспотия; диктатура; автократия,"独裁者  [dúcáizhě] — диктатор; деспот"
899,独立,dúlì,"независимый; самостоятельный; независимость","独立国  [dúlìguó] — независимое государство 独立自 主  [dúlì zìzhǔ] — независимость и самостоятельность; независимый и самостоятельный"
900,独特,dútè,"своеобразный; специфический; оригинальный; особенный","独特性  [dútèxìng] — своеобразие; исключительность; оригинальность"
901,毒品,dúpǐn,наркотики,
902,堵车,dǔchē,"автомобильная пробка, затор",
903,堵塞,dǔsè,"заложить; завалить; заделать (напр., пробоину)",
904,度过,dùguò,прожить; провести (время),
905,杜绝,dùjué,"в корне пресечь; ликвидировать",
906,肚子,dùzi,"живот, брюхо","肚子痛  [dùzi tòng] — живот болит 腿肚子  [tuǐdùzi] — икры (ног) 肚子里想  [dùzili xiǎng] — подумать про себя"
907,端,duān,конец (предмета); начало; первопричина; причина,"上端  [shàngduān] — верхний конец 祸端  [huòduān] — причина бед"
908,端午节,duānwǔjié,"праздник начала лета (5-го числа 5-го месяца по старому календарю)",
909,赌博,dǔbó,"играть в азартные игры; азартная игра",
910,端正,duānzhèng,"правильный; ровный, прямой",
911,短,duǎn,короткий; краткий,"短距离  [duǎn jùlí] — короткое расстояние; короткая дистанция"
912,短促,duǎncù,"сжатый, ограниченный, краткий (о сроке)",
913,短信,du_nxìn,SMS,
914,段,duàn,отрезок; кусок; часть,"段管子  [yīduàn guǎnzi] — кусок трубы 最后段旅程 [zuìhòu yīduàn" ,,,,"lǚchéng] — заключительный этап путешествия"
915,断,duàn,перерезать; разорвать(ся); переломить(ся),"筷子断了  [kuàizi duànle] — палочка (для еды) переломилась 绳子断了  [shéngzi duànle] — верёвка оборвалась"
916,断定,duàndìng,"определённо, категорически","断定[的(地)]说  с уверенностью говорить, категорически утверждать"
917,断断续续,duànduàn xùxù,"с перерывами; то прекращаясь, то начинаясь вновь; прерывистый",
918,断绝,duànjué,"разорвать, порвать (напр., отношения)","断绝关系  прервать отношения; разрыв отношений"
919,锻炼,duànliàn,закаливать; закалка,"锻炼身体  [duànliàn shēntǐ] — закаляться"
920,堆,duī,"куча; ворох; груда; наваливать, нагромождать","土堆  [tǔduī] — куча земли 堆成堆 [duīchéng yīduī] — сложить в кучу"
921,堆积,duījī,"нагромождать; складывать в кучу",
922,对,duì,"пара; правильный, верный; правильно!, верно!","对夫妇  [yīduì fūfù] — супружеская пара 作得对  [zuòde duì] — сделано правильно"
923,对,duì,предлог к; в; на; о; по,"他对我说  [tā duì wǒ shuō] — он сказал мне 对这一问题的 意见  [duì zhèyī wèntìde yìjiàn] —" ,,,,"замечания по этому вопросу"
924,对比,duìbǐ,"сопоставлять; сравнивать; сопоставление; соотношение (напр., сил); контраст",
925,对不起,duìbuqǐ,"виноват!, простите!, извините!",
926,对策,duìcè,контрмера; ответная мера,
927,对称,duìchèn,"симметрия; симметричный",
928,对待,duìdài,"относиться к, подходить к кому-либо/чему-либо; обращаться с кем-либо; подход к кому-либо/чему-либо",
929,对方,duìfāng,"другая [противная] сторона (напр., переговоров); соперник; противник (напр., в спорте)",
930,对付,duìfu,"справиться с чем-либо , осилить что-либо; реагировать на; принимать меры (против чего-либо); противостоять чему-либо",
931,对话,duìhuà,диалог,
932,对抗,duìkáng,"противостоять; сопротивляться; давать отпор; антагонизм",
933,对立,duìlì,"противоположный, противостоящий",对立物  [duìlìwù] — антипод
934,对联,duìlián,парные надписи,
935,对面,duìmiàn,"напротив; против; навстречу",
936,对手,duìshǒu,соперник; противник,
937,对象,duìxiàng,"объект; возлюбленный; возлюбленная; жених; невеста",
938,对应,duìyìng,соответствие; эквивалент,
939,对于,duìyú,"относительно; о; об; по (вопросу); по отношению к",
940,对照,duìzhào,"сопоставлять; сопоставление; контраст",
941,兑换,duìhuàn,обменивать; менять; разменивать,"兑换率  [duìhuànlǜ] — обменный курс"
942,兑现,duìxiàn,"обналичить; погасить (задолженность); выполнить обещание",
943,队伍,duìwu,"отряд, строй; войсковая часть; войска, армия",
944,吨,dūn,тонна,"吨公里  [dūn gōnglǐ] — тонно-километр"
945,顿,dùn,"сделать паузу; приостановиться; пауза; остановка; сч. сл. для приёмов пищи","他顿了一下  [tā dùnle yīxià] — он сделал паузу (в речи)一天吃三顿饭 [yītiān chī sāndùn fàn] — есть три раза в день"
946,顿时,dùnshí,"вдруг, внезапно; сразу же",
947,多,duō,много; многочисленный; свыше,"事情很多  [shìqíng hěnduō] — дел очень много 一年多 [yīnián duō] — год с лишним 多糟  ! [duō zāo] — до чего скверно!"
948,多亏,duōkuī,"благодаря кому-либо/чему-либо; спасибо, что","多亏你的帮助 [duōkuī nǐde bāngzhù] — спасибо, что вы помогли"
949,多么,duōme,"так, до такой степени; насколько же…!",
950,多少,duōshao,сколько?,
951,多余,duōyú,"избыточный, излишний; ненужный",
952,多元化,duōyuánhuà,"диверсификация, разнообразие, плюрализм",
953,蹲,dūn,сидеть на корточках,"蹲下来  [dūnxialai] — присесть на корточки 蹲在家里 [dūn zài jiāli] — сидеть дома"
954,哆嗦,duōsuo,"дрожать, трястись","冻得直哆嗦 [dǒngde zhí duōsuo] — дрожать от холода"
955,朵,duǒ,цветок,朵花  [yīduǒ huā] — один цветок
956,躲藏,duǒcáng,прятаться; скрываться,
957,堕落,duòluò,"пасть; опуститься; разложиться",
958,额外,éwài,дополнительный; сверх чего-либо,"额外开支  [éwài kāizhī] — дополнительные расходы"
959,恶心,èxīn,"тошнота, рвота; питать величайшее отвращение; с отвращением, через силу",
960,饿,è,быть голодным; голодать; голод,"我饿了  [wǒ èle] — я проголодался 感 到饿  [gǎndào è] — ощущать голод"
961,恶化,èhuà,ухудшаться; ухудшение,"两国关系恶化了 [liǎngguó guānxì èhuàle] — отношения между двумя странами ухудшились"
962,恶劣,èliè,"дурной; плохой; отвратительный; гадкий","恶劣作风  [èliè zuòfēng] — дурной [плохой] стиль"
963,遏制,èzhì,"сдерживать; подавлять; контролировать (напр., чувства)","遏制政策  [èzhì zhèngcè] — политика сдерживания"
964,恩怨,ēnyuàn,"любовь и ненависть; симпатия и антипатия",
965,而,ér,союз соединительный и;,聪明而勇敢 ,,,да; к тому же; союз противительный а; но,"[cōngming ér yǒnggǎn] — умный и отважный 他要来而没有来  [tā yào lái ér méiyǒu lái] — он хотел приехать, но не приехал"
966,而且,érqiě,"к тому же, притом","不但  …,  而且  … [bùdàn..., érqiě...] — не только…, но и…"
967,而已,éryǐ,"и только (в конце предложения)",
968,儿童,értóng,дети; ребята; детский,
969,儿子,érzi,сын,
970,耳朵,ěrduo,ухо,
971,耳环,ěrhuán,"серьга, подвеска",
972,二,èr,два; второй,"二路公共汽车  [èrlù gōnggòng qìchē] — автобус номер два二中全会 [èrzhōngquánhuì] — второй пленум ЦК"
973,二氧化碳,èryǎnghuàtà n,"углекислота, углекислый газ",
974,发,fā,выпускать; испускать; выдавать; выплачивать,"发光  [fāguāng] — испускать свет; светиться; блестеть 发工资  [fā gōngzī] — выдавать зарплату"
975,发表,fābiǎo,опубликовать; напечатать,
976,发布,fābù,опубликовать; издать,"发布命令  [fābù mìnglìng] — издать приказ"
977,发财,fācái,разбогатеть; нажиться,
978,发愁,fāchóu,печалиться,
979,发达,fādá,развитой,"发达国家  [fādá guójiā] — развитые страны"
980,发呆,fādāi,оцепенеть; остолбенеть,
981,发动,fādòng,"начать; развязать (напр., войну); поднять; мобилизовать (напр., народ); привести в движение; запустить (напр., мотор)",
982,发抖,fādǒu,дрожать; трястись,
983,发挥,fāhuī,"проявить, выявить; (полностью) раскрыть","发挥才智  [fāhuī cáizhì] — раскрыть [проявить] свои умственные возможности [таланты]发挥作用 [fāhuī zuòyòng] — сыграть роль"
984,发火,fāhuǒ,"воспламениться, загореться; вспылить, разозлиться",
985,发觉,fājué,обнаружить; заметить,
986,发明,fāmíng,изобретать; изобретение; открытие,"发明家  [fāmíngjiā] — изобретатель"
987,发票,fāpiào,"фактура; счет-фактура; инвойс; квитанция",
988,发烧,fāshāo,"температурить; температура; жар",
989,发射,fāshè,запустить; выстрелить,"发射导弹  [fāshè dǎodàn] — запустить ракету"
990,发生,fāshēng,"возникнуть; случиться; произойти; возникновение; появление","发生了误会 [fāshēngle wùhuì] — произошло недоразумение"
991,发誓,fāshì,"клясться, давать клятву",
992,发现,fāxiàn,обнаружить; заметить,
993,发行,fāxíng,выпускать; издавать,
994,发言,fāyán,"выступать; произносить речь; высказываться; выступление",
995,发炎,fāyán,воспалиться; воспаление,
996,发扬,fāyáng,"развивать (напр., традиции); приумножать",发扬民主  [fāyáng mínzhǔ] — ,,,"(напр., успехи)","развивать демократию"
997,发育,fāyù,"развиваться, расти; рост, развитие",
998,发展,fāzhǎn,развивать(ся); развитие,
999,罚款,fákuǎn,штрафовать,"罚款十元  [fákuǎn shí yuán] — оштрафовать на 10 юаней"
1000,法律,fǎlǜ,закон; право; правовой; юридический,"妇女法律地位 [fùnǚ fǎlǜ dìwèi] — правовое положение женщины (в обществе)"
1001,法人,fǎrén,юридическое лицо,
1002,法院,fǎyuàn,суд; судебная палата,
1003,翻,fān,опрокидывать(ся); перевёртываться,"车翻了  [chē fānle] — повозка опрокинулась; машина перевернулась"
1004,翻译,fānyì,переводить; перевод,
1005,番,fān,сч. сл. раз,"翻番  [fān yī fān] — увеличить(ся) в два раза 这番话  [zhèfān huà] — эти слова"
1006,繁华,fánhuá,"оживлённый; бойкий (напр., о торговле); пышность, роскошь",
1007,繁忙,fánmáng,"очень занятый; перегруженный (напр., делами)",
1008,繁荣,fánróng,"процветать; процветание; расцвет; подъём",
1009,繁体字,fántǐzì,"иероглифы в полном [неупрощённом] начертании",
1010,繁殖,fánzhí,"размножать(ся); плодиться; размножение","繁殖率  [fánzhílǜ] — приплод; прирост поголовья"
1011,烦恼,fánnǎo,"быть удручённым; огорчения; неприятности",
1012,凡是,fánshì,"всякий, кто; все, кто; всё, что; всякий раз, когда",
1013,反驳,fǎnbó,опровергать; возражать,
1014,反常,fǎncháng,"ненормальный; противоестественный; аномалия",
1015,反倒,fǎndào,"опрокинуться; наоборот, напротив","不但  …,  反倒  … не только …, но; напротив, ещё и…"
1016,反动,fǎndòng,реакционный; реакция,"反动势力  [fǎndòng shìlì] — реакционные силы"
1017,反对,fǎnduì,"противиться, [быть] против; протестовать; возражать",
1018,反而,fǎn’ér,"наоборот, напротив",
1019,反复,fǎnfù,"неоднократно; вновь и вновь, многократно",
1020,反感,fǎngǎn,неприязнь; антипатия,
1021,反抗,fǎnkàng,"сопротивляться, давать отпор; отпор; противодействовать; сопротивление",
1022,反馈,fǎnkuì,обратная связь,
1023,反面,fǎnmiàn,обратная сторона; изнанка,"反面人物  [角色] [fǎnmiàn rénwù[juésè] ] — отрицательный герой"
1024,反射,fǎnshè,"отражение, рефлексия; рефлекс",
1025,反思,fǎnsī,"пересмотреть (напр., прежние заблуждения); заново взвесить [оценить]",
1026,反问,fǎnwèn,риторический вопрос,
1027,反应,fǎnyìng,"реагировать; откликаться; отклик; реакция",
1028,反映,fǎnyìng,"отображать, отражать; отображение, отражение",
1029,反正,fǎnzhèng,"вернуться на путь истинный",
1030,反之,fǎnzhī,"напротив, наоборот",
1031,范畴,fànchóu,категория; тип,
1032,范围,fànwéi,"сфера; пределы, рамки, границы","势力范围  [shìlì fànwéi] — сфера влияния"
1033,饭馆,fànguǎn,ресторан; столовая,
1034,泛滥,fànlàn,"разливаться, выходить из берегов; разлив, паводок",
1035,贩卖,fànmài,торговать,
1036,方,fāng,квадрат; квадратный; сторона; место,"方桌  [fāngzhuō] — квадратный стол 对方  [duìfāng] — другая сторона"
1037,方案,fāng’àn,"проект; предложение; план",
1038,方便,fāngbiàn,удобный; удобство,
1039,方法,fāngfǎ,"метод, способ; средство; приём","方法论  [fāngfǎlùn] — методология"
1040,方面,fāngmiàn,сторона,"一方面  [yī fāngmiàn] — одна сторона; с одной стороны 各方面  [gè fāngmiàn] — все стороны; со всех сторон"
1041,方式,fāngshì,"способ, метод; образ действий",
1042,方位,fāngwèi,азимут; пеленг,"全方位  [quán fāngwèi] — по всем направлениям; всеохватывающий"
1043,方向,fāngxiàng,направление; курс,
1044,方言,fāngyán,диалект; наречие,
1045,方针,fāngzhēn,"курс, (политическая) линия; установка","战略方针  [zhànlüè fāngzhēn] — стратегический курс"
1046,妨碍,fáng’ài,препятствовать; мешать,
1047,房东,fángdōng,"домохозяин, домовладелец",
1048,房间,fángjiān,комната; номер,
1049,防守,fángshǒu,"оборонять; защищать; защита",
1050,防疫,fángyì,борьба с эпидемией; противоэпидемический,"防疫针 [fángyìzhēn] — профилактическая прививка"
1051,防御,fángyù,"оборона; обороняться; оборонительный",
1052,防止,fángzhǐ,"предотвратить; не допустить",
1053,防治,fángzhì,профилактика,"防治所  [fángzhìsuǒ] — профилакторий"
1054,仿佛,fǎngfú,"как будто; похоже; кажется",
1055,访问,fǎngwèn,наносить визит; навещать; посещать; визит,"访问朋友  [fǎngwèn péngyou] — навестить друга 作 正式访问  [zuò zhèngshì fǎngwèn] — посетить с официальным визитом"
1056,纺织,fǎngzhī,текстильный,"纺织厂 [fǎngzhīchǎng] — текстильная фабрика"
1057,放,fàng,"отпускать; выпускать, освобождать; ставить; класть","放孩子们出去玩 [fàng háizimen chūqu wán] — отпустить детей погулять 把书放在桌子上  [bǎ shū fàngzài zhuōzishang] — положить книгу на стол"
1058,放大,fàngdà,увеличивать,"放大镜  [fàngdàjìng] — увеличительное стекло, лупа"
1059,放弃,fàngqì,"отказаться, отбросить; оставить; утратить","放弃希望  [fàngqì xīwàng] — оставить надежды 放弃原则 [fàngqì yuánzé] — отказаться от принципов"
1060,放射,fàngshè,"испускать лучи; излучать; излучения, радиация; эмиссия","放射线 [fàngshèxiàn] — радиоактивные лучи"
1061,放手,fàngshǒu,выпустить из рук,"放手不管  [fàngshǒu bùguǎn] — пустить на самотёк"
1062,放暑假,fàngshǔjià,уходить на летние каникулы,
1063,放松,fàngsōng,ослабить,"放松腰带  [fàngsōng yāodài] — ослабить пояс [ремень]"
1064,放心,fàngxīn,"не беспокоиться, быть спокойным; успокоиться",
1065,非,fēi,"не есть, не является; не-; без-; анти-; де-","这并非小事  [zhè bìng fēi xiǎoshì] — это совсем не мелочь"
1066,非常,fēicháng,чрезвычайный; необыкновенный,"非常会议  [fēicháng huìyì] — чрезвычайная сессия"
1067,非法,fēifǎ,"незаконный, противозаконный; нелегальный","非法行为  [fēifǎ xíngwéi] — противозаконный акт"
1068,飞机,fēijī,самолёт,
1069,飞禽走兽,fēiqínzǒushò u,звери и птицы; твари,
1070,飞翔,fēixiáng,"парить, кружиться в воздухе; планировать",
1071,飞跃,fēiyuè,стремительный,"飞跃发展  [fēiyuè fāzhǎn] — стремительно развиваться"
1072,肥沃,féiwò,"плодородный; тучный (о почве)",
1073,肥皂,féizào,мыло; мыльный,"肥皂泡  [féizàopào] — мыльный пузырь"
1074,诽谤,fěibàng,"клеветать; чернить, обливать грязью; клевета","诽谤性 [fěibàngxìng] — клеветнический"
1075,匪徒,fěitú,"бандит, разбойник",
1076,肺,fèi,лёгкие,
1077,废除,fèichú,"отменить; аннулировать; расторгнуть",
1078,废话,fèihuà,"болтовня, пустые разговоры; вздор",
1079,废墟,fèixū,"развалина, руины",
1080,沸腾,fèiténg,кипеть; кипение,
1081,费用,fèiyòng,"издержки, затраты, расходы",
1082,分,fēn,делить(ся); разделять(ся); минута,分土地  [fēn tǔdì] — делить землю
1083,分辨,fēnbiàn,"различать, разбираться в (чём-л.)","分辨真假  [fēnbiàn zhēn jiǎ] — отличать фальшивое от истинного; различать где истина, а где фальшь"
1084,分别,fēnbié,"отличие; разница; различать; отличать",
1085,分布,fēnbù,"распространяться; размещаться; распространение","分布区  [fēnbùqū] — ареал"
1086,分寸,fēncun,такт; мера,"有分寸  [yǒu fēncun] — соблюдать такт; знать меру"
1087,分红,fēnhóng,"распределять прибыли (дивиденды, премии)",
1088,分解,fēnjiě,"разлагать; разложение, распад",
1089,分裂,fēnliè,расколоть(ся); раскол,
1090,分泌,fēnmì,"выделять; выделение; секреция",
1091,分明,fēnmíng,"ясно различать, чётко разграничивать",
1092,分配,fēnpèi,"распределять; расставлять (кадры); распределение; расстановка",
1093,分歧,fēnqí,"разногласия, расхождения",
1094,分散,fēnsàn,рассредоточивать(ся); распылять; раздроблять; разобщённый,"分散主义 [fēnsànzhǔyì] — разобщённость; сепаратизм"
1095,分手,fēnshǒu,"расстаться, разлучиться",
1096,分析,fēnxī,"анализировать; анализ; аналитический",
1097,分之,fēnzhī,дробная часть,
1098,分钟,fēnzhōng,минута,
1099,纷纷,fēnfēn,"всевозможный; беспорядочный; во множестве; один за другим",
1100,吩咐,fēnfù,"велеть; приказать; распорядиться",
1101,坟墓,fénmù,могила,
1102,粉末,fěnmò,порошок; порошковый,"粉末冶金  [fěnmò yějīn] — порошковая металлургия"
1103,粉色,fěnsè,"пастель, бледный цвет",
1104,粉碎,fěnsuì,"разгромить, разбить вдребезги","茶杯摔得粉碎 [chábēi shuāide fěnsuì] — чайная кружка разбилась вдребезги"
1105,份,fèn,часть; пай; доля; порция,"份面包  [yīfèn miànbāo] — порция хлеба"
1106,奋斗,fèndòu,"сражаться (отважно), бороться",
1107,分量,fènliàng,вес; авторитет,"他的话很有分量 [tāde huà hěnyǒu" ,,,,"fènliàng] — его слова очень весомы [авторитетны]"
1108,愤怒,fènnù,"гнев, негодование; возмущение; возмущённый",
1109,风暴,fēngbào,"буря, ураган, шторм",
1110,风度,fēngdù,"хорошие манеры; элегантность",
1111,风格,fēnggé,стиль; манера,
1112,风光,fēngguāng,"пейзаж, ландшафт",
1113,风景,fēngjǐng,"вид, пейзаж, ландшафт","风景画 [fēngjǐnghuà] — пейзаж"
1114,风气,fēngqì,поветрие; нравы,
1115,风趣,fēngqù,"жанр, стиль; вкус, интерес","饶有风趣  быть очень интересным; весьма увлекательный (занимательный)"
1116,风俗,fēngsú,"обычаи, нравы",
1117,风土人情,fēngtǔrénqín g,местные условия и обычаи,
1118,风味,fēngwèi,вкус; манера; колорит,"地方风味  [dìfang fēngwèi] — местный колорит"
1119,风险,fēngxiǎn,риск; рисковать,"冒  …  风险  [mào... fēngxiǎn] — рисковать чем-либо"
1120,封闭,fēngbì,закрыть; опечатать,"封闭式  [fēngbìshì] — закрытого типа; закрытый"
1121,封建,fēngjiàn,феодальный,"封建制度  [fēngjiàn zhìdù] — феодальный строй 封建主义 [fēngjiànzhǔyì] — феодализм"
1122,封锁,fēngsuǒ,блокировать; закрыть; блокада,"封锁边境  [fēngsuǒ biānjìng] — закрыть границу"
1123,丰富,fēngfù,"богатый, обильный; обилие",
1124,丰满,fēngmǎn,"изобиловать; изобилие; полный, упитанный",
1125,丰盛,fēngshèng,"богатый, обильный; процветающий",
1126,丰收,fēngshōu,"богатый [обильный] урожай",
1127,疯狂,fēngkuáng,"бешеный, безумный; оголтелый",
1128,锋利,fēnglì,"острый; остроконечный, заострённый",
1129,逢,féng,встретить(ся),"每逢  [měiféng] — всякий раз, как; каждый раз, когда逢节假日  [měiféng jiéjiàrì] — (всякий раз) по праздникам и выходным"
1130,讽刺,fěngcì,"высмеивать, насмехаться; ирония, сатира; сатирический",
1131,奉献,fèngxiàn,"почтительно преподнести; иметь честь предложить",
1132,否定,fǒudìng,"отрицать, отвергать; отрицание; отрицательный",
1133,否决,fǒujué,"отвергать; отклонять; накладывать вето",
1134,否认,fǒurèn,не признавать; отрицать,
1135,否则,fǒuzé,в противном случае; иначе,
1136,夫妇,fūfù,муж и жена; супруги,
1137,夫人,fūrén,"жена, супруга; госпожа",
1138,敷衍,fūyan,"манкировать, работать спустя рукава; кое-как, небрежно, халатно",
1139,扶,fú,"поддерживать (под руку); помогать идти; подсаживать; помогать, оказывать помощь; поддерживать","他扶着盲人过街  [tā fúzhe mángrén guòjiē] — он помог слепому перейти улицу"
1140,幅,fú,"полоса ткани; полотно, полотнище",幅画  [yīfú huà] — (одна) картина
1141,幅度,fúdù,"амплитуда; размах; масштаб",
1142,服从,fúcóng,"повиноваться, слушаться; подчиняться; повиновение",
1143,服气,fúqì,смириться; согласиться,
1144,服务员,fúwùyuán,обслуживающий персонал; официант,
